lon,lat,sst_anomaly
138.875,-2.125,
139.125,-2.125,
139.375,-2.125,0.6309
139.625,-2.125,0.6025
139.875,-2.125,0.5888
140.125,-2.125,0.5578
140.375,-2.125,0.5348
140.625,-2.125,0.4957
140.875,-2.125,0.4574
141.125,-2.125,0.4502
141.375,-2.125,0.422
141.625,-2.125,0.4099
141.875,-2.125,0.4351
142.125,-2.125,0.436
142.375,-2.125,0.4203
142.625,-2.125,0.4201
142.875,-2.125,0.432
143.125,-2.125,0.4536
143.375,-2.125,0.4801
143.625,-2.125,0.514
143.875,-2.125,0.5772
144.125,-2.125,0.6103
144.375,-2.125,0.6348
144.625,-2.125,0.6076
144.875,-2.125,0.5482
145.125,-2.125,0.4976
145.375,-2.125,0.5134
145.625,-2.125,0.5623
145.875,-2.125,0.5476
146.125,-2.125,0.5236
146.375,-2.125,0.4866
146.625,-2.125,0.4987
146.875,-2.125,0.4749
147.125,-2.125,0.4526
147.375,-2.125,0.4358
147.625,-2.125,0.4298
147.875,-2.125,0.418
148.125,-2.125,0.4008
148.375,-2.125,0.4034
148.625,-2.125,0.3778
148.875,-2.125,0.3759
149.125,-2.125,0.3746
149.375,-2.125,0.3105
149.625,-2.125,0.2504
149.875,-2.125,0.2483
150.125,-2.125,0.2844
150.375,-2.125,0.3023
150.625,-2.125,0.289
150.875,-2.125,0.2455
151.125,-2.125,0.2021
151.375,-2.125,0.1356
151.625,-2.125,0.082
151.875,-2.125,0.0608
152.125,-2.125,0.0827
152.375,-2.125,0.113
152.625,-2.125,0.1751
152.875,-2.125,0.2357
153.125,-2.125,0.2213
153.375,-2.125,0.2215
153.625,-2.125,0.2411
153.875,-2.125,0.2396
154.125,-2.125,0.2036
154.375,-2.125,0.1709
154.625,-2.125,0.1693
154.875,-2.125,0.1978
155.125,-2.125,0.2002
155.375,-2.125,0.2096
155.625,-2.125,0.1705
155.875,-2.125,0.1418
156.125,-2.125,0.123
156.375,-2.125,0.1364
156.625,-2.125,0.0836
156.875,-2.125,0.05
157.125,-2.125,0.0224
157.375,-2.125,0.0075
157.625,-2.125,-0.0013
157.875,-2.125,-0.0204
158.125,-2.125,-0.0108
158.375,-2.125,0.0256
158.625,-2.125,0.0576
158.875,-2.125,0.0506
159.125,-2.125,0.0124
159.375,-2.125,-0.0313
159.625,-2.125,-0.0612
159.875,-2.125,-0.0845
160.125,-2.125,-0.109
160.375,-2.125,-0.0892
160.625,-2.125,-0.0649
160.875,-2.125,-0.0569
161.125,-2.125,-0.0948
161.375,-2.125,-0.1538
161.625,-2.125,-0.1718
161.875,-2.125,-0.177
162.125,-2.125,-0.1821
162.375,-2.125,-0.2064
162.625,-2.125,-0.2297
162.875,-2.125,-0.2632
163.125,-2.125,-0.2541
163.375,-2.125,-0.2906
163.625,-2.125,-0.3116
163.875,-2.125,-0.3318
164.125,-2.125,-0.3627
164.375,-2.125,-0.3925
164.625,-2.125,-0.3885
164.875,-2.125,-0.3695
165.125,-2.125,-0.3512
165.375,-2.125,-0.3541
165.625,-2.125,-0.3211
165.875,-2.125,-0.3006
166.125,-2.125,-0.3025
166.375,-2.125,-0.2903
166.625,-2.125,-0.2781
166.875,-2.125,-0.2828
167.125,-2.125,-0.2934
167.375,-2.125,-0.3087
167.625,-2.125,-0.3322
167.875,-2.125,-0.3466
168.125,-2.125,-0.3454
168.375,-2.125,-0.3667
168.625,-2.125,-0.426
168.875,-2.125,-0.4879
169.125,-2.125,-0.4995
169.375,-2.125,-0.4774
169.625,-2.125,-0.4633
169.875,-2.125,-0.4642
170.125,-2.125,-0.4701
170.375,-2.125,-0.4878
170.625,-2.125,-0.5117
170.875,-2.125,-0.5185
171.125,-2.125,-0.5508
171.375,-2.125,-0.5489
171.625,-2.125,-0.5734
171.875,-2.125,-0.5793
172.125,-2.125,-0.5619
172.375,-2.125,-0.5532
172.625,-2.125,-0.542
172.875,-2.125,-0.5281
173.125,-2.125,-0.522
173.375,-2.125,-0.543
173.625,-2.125,-0.6106
173.875,-2.125,-0.7011
174.125,-2.125,-0.7745
174.375,-2.125,-0.8173
174.625,-2.125,-0.8563
174.875,-2.125,-0.8876
175.125,-2.125,-0.9288
175.375,-2.125,-0.9379
175.625,-2.125,-0.9274
175.875,-2.125,-0.8852
176.125,-2.125,-0.8658
176.375,-2.125,-0.8405
176.625,-2.125,-0.8421
176.875,-2.125,-0.8531
177.125,-2.125,-0.9049
177.375,-2.125,-0.9482
177.625,-2.125,-0.964
177.875,-2.125,-0.9463
178.125,-2.125,-0.9334
178.375,-2.125,-0.9359
178.625,-2.125,-0.9467
178.875,-2.125,-0.9556
179.125,-2.125,-0.9349
179.375,-2.125,-0.923
179.625,-2.125,-0.9694
135.125,-1.875,0.0129
135.375,-1.875,0.0765
135.625,-1.875,0.1208
135.875,-1.875,0.1365
136.125,-1.875,0.0907
136.375,-1.875,0.0606
136.625,-1.875,0.0054
136.875,-1.875,-0.1258
137.125,-1.875,-0.188
137.375,-1.875,
137.625,-1.875,
137.875,-1.875,
138.125,-1.875,
138.375,-1.875,
138.625,-1.875,
138.875,-1.875,0.656
139.125,-1.875,0.6681
139.375,-1.875,0.6106
139.625,-1.875,0.5566
139.875,-1.875,0.5268
140.125,-1.875,0.4973
140.375,-1.875,0.4692
140.625,-1.875,0.4525
140.875,-1.875,0.4285
141.125,-1.875,0.4266
141.375,-1.875,0.4185
141.625,-1.875,0.4247
141.875,-1.875,0.4586
142.125,-1.875,0.4513
142.375,-1.875,0.4102
142.625,-1.875,0.3891
142.875,-1.875,0.388
143.125,-1.875,0.4016
143.375,-1.875,0.42
143.625,-1.875,0.4511
143.875,-1.875,0.4942
144.125,-1.875,0.5018
144.375,-1.875,0.5298
144.625,-1.875,0.532
144.875,-1.875,0.4933
145.125,-1.875,0.4339
145.375,-1.875,0.4456
145.625,-1.875,0.5032
145.875,-1.875,0.5034
146.125,-1.875,0.4819
146.375,-1.875,0.4466
146.625,-1.875,0.4573
146.875,-1.875,0.4431
147.125,-1.875,0.4271
147.375,-1.875,0.4089
147.625,-1.875,0.3937
147.875,-1.875,0.3865
148.125,-1.875,0.3859
148.375,-1.875,0.4065
148.625,-1.875,0.3868
148.875,-1.875,0.3721
149.125,-1.875,0.3568
149.375,-1.875,0.2963
149.625,-1.875,0.2411
149.875,-1.875,0.2325
150.125,-1.875,0.268
150.375,-1.875,0.3102
150.625,-1.875,0.3111
150.875,-1.875,0.3048
151.125,-1.875,0.2432
151.375,-1.875,0.1693
151.625,-1.875,0.1206
151.875,-1.875,0.124
152.125,-1.875,0.1558
152.375,-1.875,0.1987
152.625,-1.875,0.23
152.875,-1.875,0.2562
153.125,-1.875,0.2373
153.375,-1.875,0.227
153.625,-1.875,0.2402
153.875,-1.875,0.23
154.125,-1.875,0.2071
154.375,-1.875,0.1804
154.625,-1.875,0.1508
154.875,-1.875,0.1637
155.125,-1.875,0.16
155.375,-1.875,0.1813
155.625,-1.875,0.1721
155.875,-1.875,0.1492
156.125,-1.875,0.1382
156.375,-1.875,0.1324
156.625,-1.875,0.0822
156.875,-1.875,0.0647
157.125,-1.875,0.0362
157.375,-1.875,0.0306
157.625,-1.875,0.015
157.875,-1.875,-0.0063
158.125,-1.875,0.0018
158.375,-1.875,0.037
158.625,-1.875,0.082
158.875,-1.875,0.07
159.125,-1.875,0.0277
159.375,-1.875,-0.0183
159.625,-1.875,-0.0519
159.875,-1.875,-0.0801
160.125,-1.875,-0.0871
160.375,-1.875,-0.0632
160.625,-1.875,-0.0383
160.875,-1.875,-0.0281
161.125,-1.875,-0.0752
161.375,-1.875,-0.136
161.625,-1.875,-0.1453
161.875,-1.875,-0.1656
162.125,-1.875,-0.162
162.375,-1.875,-0.1716
162.625,-1.875,-0.1862
162.875,-1.875,-0.2216
163.125,-1.875,-0.2536
163.375,-1.875,-0.276
163.625,-1.875,-0.2744
163.875,-1.875,-0.2879
164.125,-1.875,-0.3192
164.375,-1.875,-0.3488
164.625,-1.875,-0.3433
164.875,-1.875,-0.3147
165.125,-1.875,-0.2808
165.375,-1.875,-0.2825
165.625,-1.875,-0.277
165.875,-1.875,-0.2708
166.125,-1.875,-0.2713
166.375,-1.875,-0.2584
166.625,-1.875,-0.251
166.875,-1.875,-0.2588
167.125,-1.875,-0.2699
167.375,-1.875,-0.2975
167.625,-1.875,-0.3242
167.875,-1.875,-0.3432
168.125,-1.875,-0.3502
168.375,-1.875,-0.3829
168.625,-1.875,-0.4356
168.875,-1.875,-0.49
169.125,-1.875,-0.5151
169.375,-1.875,-0.5329
169.625,-1.875,-0.5278
169.875,-1.875,-0.5195
170.125,-1.875,-0.5199
170.375,-1.875,-0.5439
170.625,-1.875,-0.5504
170.875,-1.875,-0.559
171.125,-1.875,-0.5887
171.375,-1.875,-0.6196
171.625,-1.875,-0.6399
171.875,-1.875,-0.6462
172.125,-1.875,-0.629
172.375,-1.875,-0.6181
172.625,-1.875,-0.6281
172.875,-1.875,-0.5991
173.125,-1.875,-0.5745
173.375,-1.875,-0.5985
173.625,-1.875,-0.6619
173.875,-1.875,-0.753
174.125,-1.875,-0.827
174.375,-1.875,-0.8793
174.625,-1.875,-0.9208
174.875,-1.875,-0.9487
175.125,-1.875,-0.9853
175.375,-1.875,-0.9974
175.625,-1.875,-0.9741
175.875,-1.875,-0.9316
176.125,-1.875,-0.916
176.375,-1.875,-0.8999
176.625,-1.875,-0.9065
176.875,-1.875,-0.9335
177.125,-1.875,-0.9581
177.375,-1.875,-0.9561
177.625,-1.875,-0.9428
177.875,-1.875,-0.9249
178.125,-1.875,-0.9217
178.375,-1.875,-0.9473
178.625,-1.875,-0.9697
178.875,-1.875,-0.9749
179.125,-1.875,-0.9701
179.375,-1.875,-0.9963
179.625,-1.875,-1.0479
135.125,-1.625,0.2098
135.375,-1.625,0.2602
135.625,-1.625,0.2842
135.875,-1.625,0.2696
136.125,-1.625,0.2112
136.375,-1.625,0.1715
136.625,-1.625,0.1008
136.875,-1.625,-0.0209
137.125,-1.625,-0.0877
137.375,-1.625,-0.0385
137.625,-1.625,
137.875,-1.625,
138.125,-1.625,0.449
138.375,-1.625,0.4953
138.625,-1.625,0.5441
138.875,-1.625,0.5693
139.125,-1.625,0.6011
139.375,-1.625,0.5541
139.625,-1.625,0.5013
139.875,-1.625,0.4657
140.125,-1.625,0.4576
140.375,-1.625,0.4521
140.625,-1.625,0.4511
140.875,-1.625,0.4199
141.125,-1.625,0.4046
141.375,-1.625,0.4107
141.625,-1.625,0.4338
141.875,-1.625,0.4692
142.125,-1.625,0.4539
142.375,-1.625,0.3817
142.625,-1.625,0.3326
142.875,-1.625,0.3348
143.125,-1.625,0.3383
143.375,-1.625,0.344
143.625,-1.625,0.367
143.875,-1.625,0.3871
144.125,-1.625,0.3776
144.375,-1.625,0.4264
144.625,-1.625,0.4452
144.875,-1.625,0.4084
145.125,-1.625,0.3422
145.375,-1.625,0.3513
145.625,-1.625,0.4244
145.875,-1.625,0.4339
146.125,-1.625,0.4227
146.375,-1.625,0.3915
146.625,-1.625,0.4025
146.875,-1.625,0.3992
147.125,-1.625,0.378
147.375,-1.625,0.3581
147.625,-1.625,0.3285
147.875,-1.625,0.336
148.125,-1.625,0.3494
148.375,-1.625,0.3751
148.625,-1.625,0.3598
148.875,-1.625,0.3345
149.125,-1.625,0.3092
149.375,-1.625,0.2709
149.625,-1.625,0.2263
149.875,-1.625,0.2355
150.125,-1.625,0.2547
150.375,-1.625,0.3062
150.625,-1.625,0.332
150.875,-1.625,0.3183
151.125,-1.625,0.2558
151.375,-1.625,0.2003
151.625,-1.625,0.1479
151.875,-1.625,0.1777
152.125,-1.625,0.2133
152.375,-1.625,0.2618
152.625,-1.625,0.2964
152.875,-1.625,0.2961
153.125,-1.625,0.2686
153.375,-1.625,0.2561
153.625,-1.625,0.2577
153.875,-1.625,0.2507
154.125,-1.625,0.2204
154.375,-1.625,0.1775
154.625,-1.625,0.1338
154.875,-1.625,0.1241
155.125,-1.625,0.1512
155.375,-1.625,0.1809
155.625,-1.625,0.185
155.875,-1.625,0.1643
156.125,-1.625,0.1462
156.375,-1.625,0.133
156.625,-1.625,0.0834
156.875,-1.625,0.0733
157.125,-1.625,0.0668
157.375,-1.625,0.0688
157.625,-1.625,0.051
157.875,-1.625,0.0358
158.125,-1.625,0.0313
158.375,-1.625,0.0624
158.625,-1.625,0.1069
158.875,-1.625,0.0875
159.125,-1.625,0.0398
159.375,-1.625,0.0057
159.625,-1.625,-0.0141
159.875,-1.625,-0.0342
160.125,-1.625,-0.0138
160.375,-1.625,0.0112
160.625,-1.625,0.0126
160.875,-1.625,0.0132
161.125,-1.625,-0.0205
161.375,-1.625,-0.0544
161.625,-1.625,-0.0823
161.875,-1.625,-0.1213
162.125,-1.625,-0.1375
162.375,-1.625,-0.1399
162.625,-1.625,-0.1672
162.875,-1.625,-0.2131
163.125,-1.625,-0.244
163.375,-1.625,-0.2482
163.625,-1.625,-0.2295
163.875,-1.625,-0.2293
164.125,-1.625,-0.2557
164.375,-1.625,-0.289
164.625,-1.625,-0.2798
164.875,-1.625,-0.249
165.125,-1.625,-0.2301
165.375,-1.625,-0.2355
165.625,-1.625,-0.2254
165.875,-1.625,-0.2208
166.125,-1.625,-0.2377
166.375,-1.625,-0.2455
166.625,-1.625,-0.2472
166.875,-1.625,-0.2557
167.125,-1.625,-0.2753
167.375,-1.625,-0.2962
167.625,-1.625,-0.3407
167.875,-1.625,-0.3824
168.125,-1.625,-0.388
168.375,-1.625,-0.3881
168.625,-1.625,-0.4207
168.875,-1.625,-0.4728
169.125,-1.625,-0.5261
169.375,-1.625,-0.5792
169.625,-1.625,-0.5913
169.875,-1.625,-0.5901
170.125,-1.625,-0.5866
170.375,-1.625,-0.5843
170.625,-1.625,-0.599
170.875,-1.625,-0.6073
171.125,-1.625,-0.6558
171.375,-1.625,-0.7009
171.625,-1.625,-0.7219
171.875,-1.625,-0.7085
172.125,-1.625,-0.6767
172.375,-1.625,-0.6521
172.625,-1.625,-0.6646
172.875,-1.625,-0.6473
173.125,-1.625,-0.6445
173.375,-1.625,-0.6589
173.625,-1.625,-0.7112
173.875,-1.625,-0.7987
174.125,-1.625,-0.8709
174.375,-1.625,-0.9176
174.625,-1.625,-0.9451
174.875,-1.625,-0.9728
175.125,-1.625,-1.0207
175.375,-1.625,-1.0352
175.625,-1.625,-1.0227
175.875,-1.625,-0.9817
176.125,-1.625,-0.956
176.375,-1.625,-0.9197
176.625,-1.625,-0.9205
176.875,-1.625,-0.9427
177.125,-1.625,-0.955
177.375,-1.625,-0.9536
177.625,-1.625,-0.9482
177.875,-1.625,-0.9394
178.125,-1.625,-0.952
178.375,-1.625,-1.0041
178.625,-1.625,-1.0188
178.875,-1.625,-1.0373
179.125,-1.625,-1.0397
179.375,-1.625,-1.0539
179.625,-1.625,-1.0763
135.125,-1.375,0.4038
135.375,-1.375,0.4356
135.625,-1.375,0.4486
135.875,-1.375,0.412
136.125,-1.375,0.3302
136.375,-1.375,0.2686
136.625,-1.375,0.1905
136.875,-1.375,0.0818
137.125,-1.375,0.0087
137.375,-1.375,0.0603
137.625,-1.375,0.1875
137.875,-1.375,0.2824
138.125,-1.375,0.3724
138.375,-1.375,0.4407
138.625,-1.375,0.4642
138.875,-1.375,0.4617
139.125,-1.375,0.4996
139.375,-1.375,0.4853
139.625,-1.375,0.4584
139.875,-1.375,0.4284
140.125,-1.375,0.4364
140.375,-1.375,0.4411
140.625,-1.375,0.4315
140.875,-1.375,0.3838
141.125,-1.375,0.353
141.375,-1.375,0.3487
141.625,-1.375,0.3859
141.875,-1.375,0.4379
142.125,-1.375,0.4158
142.375,-1.375,0.329
142.625,-1.375,0.2779
142.875,-1.375,0.2657
143.125,-1.375,0.2627
143.375,-1.375,0.2499
143.625,-1.375,0.2775
143.875,-1.375,0.297
144.125,-1.375,0.2911
144.375,-1.375,0.3454
144.625,-1.375,0.3575
144.875,-1.375,0.2942
145.125,-1.375,0.2208
145.375,-1.375,0.2205
145.625,-1.375,0.2808
145.875,-1.375,0.3084
146.125,-1.375,0.328
146.375,-1.375,0.3058
146.625,-1.375,0.32
146.875,-1.375,0.3276
147.125,-1.375,0.3213
147.375,-1.375,0.3087
147.625,-1.375,0.2932
147.875,-1.375,0.3116
148.125,-1.375,0.3403
148.375,-1.375,0.369
148.625,-1.375,0.3618
148.875,-1.375,0.3224
149.125,-1.375,0.2939
149.375,-1.375,0.2567
149.625,-1.375,0.2123
149.875,-1.375,0.2226
150.125,-1.375,0.2355
150.375,-1.375,0.2892
150.625,-1.375,0.3352
150.875,-1.375,0.3282
151.125,-1.375,0.2622
151.375,-1.375,0.2279
151.625,-1.375,0.1822
151.875,-1.375,0.1969
152.125,-1.375,0.2347
152.375,-1.375,0.2687
152.625,-1.375,0.3015
152.875,-1.375,0.2849
153.125,-1.375,0.254
153.375,-1.375,0.2462
153.625,-1.375,0.2506
153.875,-1.375,0.2266
154.125,-1.375,0.1928
154.375,-1.375,0.1755
154.625,-1.375,0.133
154.875,-1.375,0.1155
155.125,-1.375,0.1172
155.375,-1.375,0.153
155.625,-1.375,0.1791
155.875,-1.375,0.1793
156.125,-1.375,0.1592
156.375,-1.375,0.1326
156.625,-1.375,0.103
156.875,-1.375,0.0911
157.125,-1.375,0.1015
157.375,-1.375,0.1119
157.625,-1.375,0.1029
157.875,-1.375,0.0928
158.125,-1.375,0.0819
158.375,-1.375,0.1006
158.625,-1.375,0.1179
158.875,-1.375,0.0996
159.125,-1.375,0.0585
159.375,-1.375,0.0334
159.625,-1.375,0.0339
159.875,-1.375,0.0358
160.125,-1.375,0.0705
160.375,-1.375,0.0895
160.625,-1.375,0.0738
160.875,-1.375,0.0596
161.125,-1.375,0.0517
161.375,-1.375,0.0467
161.625,-1.375,-0.0011
161.875,-1.375,-0.0606
162.125,-1.375,-0.0881
162.375,-1.375,-0.089
162.625,-1.375,-0.1366
162.875,-1.375,-0.1786
163.125,-1.375,-0.2085
163.375,-1.375,-0.1971
163.625,-1.375,-0.1683
163.875,-1.375,-0.1642
164.125,-1.375,-0.1723
164.375,-1.375,-0.1905
164.625,-1.375,-0.1915
164.875,-1.375,-0.1867
165.125,-1.375,-0.1846
165.375,-1.375,-0.2095
165.625,-1.375,-0.2094
165.875,-1.375,-0.2221
166.125,-1.375,-0.2486
166.375,-1.375,-0.2631
166.625,-1.375,-0.2696
166.875,-1.375,-0.3037
167.125,-1.375,-0.3189
167.375,-1.375,-0.3349
167.625,-1.375,-0.3629
167.875,-1.375,-0.399
168.125,-1.375,-0.4088
168.375,-1.375,-0.4073
168.625,-1.375,-0.4369
168.875,-1.375,-0.486
169.125,-1.375,-0.5266
169.375,-1.375,-0.5992
169.625,-1.375,-0.649
169.875,-1.375,-0.6728
170.125,-1.375,-0.6673
170.375,-1.375,-0.6506
170.625,-1.375,-0.6548
170.875,-1.375,-0.6752
171.125,-1.375,-0.7091
171.375,-1.375,-0.7362
171.625,-1.375,-0.7743
171.875,-1.375,-0.7727
172.125,-1.375,-0.725
172.375,-1.375,-0.6869
172.625,-1.375,-0.6861
172.875,-1.375,-0.6921
173.125,-1.375,-0.7049
173.375,-1.375,-0.7305
173.625,-1.375,-0.7825
173.875,-1.375,-0.8424
174.125,-1.375,-0.8873
174.375,-1.375,-0.9052
174.625,-1.375,-0.9259
174.875,-1.375,-0.9737
175.125,-1.375,-1.0355
175.375,-1.375,-1.0444
175.625,-1.375,-1.044
175.875,-1.375,-1.0155
176.125,-1.375,-0.9759
176.375,-1.375,-0.9531
176.625,-1.375,-0.9489
176.875,-1.375,-0.9571
177.125,-1.375,-0.9709
177.375,-1.375,-0.982
177.625,-1.375,-0.9838
177.875,-1.375,-0.9976
178.125,-1.375,-1.0114
178.375,-1.375,-1.0347
178.625,-1.375,-1.0496
178.875,-1.375,-1.07
179.125,-1.375,-1.0684
179.375,-1.375,-1.0784
179.625,-1.375,-1.0751
135.125,-1.125,0.5408
135.375,-1.125,0.5613
135.625,-1.125,0.5489
135.875,-1.125,0.4908
136.125,-1.125,0.3886
136.375,-1.125,0.3106
136.625,-1.125,0.2586
136.875,-1.125,0.1722
137.125,-1.125,0.1107
137.375,-1.125,0.1463
137.625,-1.125,0.2163
137.875,-1.125,0.2768
138.125,-1.125,0.3355
138.375,-1.125,0.3792
138.625,-1.125,0.3711
138.875,-1.125,0.3445
139.125,-1.125,0.3848
139.375,-1.125,0.4031
139.625,-1.125,0.41
139.875,-1.125,0.4051
140.125,-1.125,0.4237
140.375,-1.125,0.4195
140.625,-1.125,0.383
140.875,-1.125,0.3106
141.125,-1.125,0.2701
141.375,-1.125,0.2676
141.625,-1.125,0.3089
141.875,-1.125,0.3671
142.125,-1.125,0.3458
142.375,-1.125,0.2625
142.625,-1.125,0.2134
142.875,-1.125,0.2019
143.125,-1.125,0.1814
143.375,-1.125,0.1799
143.625,-1.125,0.2185
143.875,-1.125,0.2425
144.125,-1.125,0.233
144.375,-1.125,0.2793
144.625,-1.125,0.2862
144.875,-1.125,0.2267
145.125,-1.125,0.1668
145.375,-1.125,0.1613
145.625,-1.125,0.2147
145.875,-1.125,0.2503
146.125,-1.125,0.2621
146.375,-1.125,0.2397
146.625,-1.125,0.2574
146.875,-1.125,0.2627
147.125,-1.125,0.2528
147.375,-1.125,0.2524
147.625,-1.125,0.2489
147.875,-1.125,0.2787
148.125,-1.125,0.3065
148.375,-1.125,0.3277
148.625,-1.125,0.3328
148.875,-1.125,0.3059
149.125,-1.125,0.2879
149.375,-1.125,0.2524
149.625,-1.125,0.2101
149.875,-1.125,0.2161
150.125,-1.125,0.24
150.375,-1.125,0.2844
150.625,-1.125,0.3194
150.875,-1.125,0.3031
151.125,-1.125,0.2392
151.375,-1.125,0.2053
151.625,-1.125,0.1538
151.875,-1.125,0.1643
152.125,-1.125,0.1899
152.375,-1.125,0.223
152.625,-1.125,0.2434
152.875,-1.125,0.2488
153.125,-1.125,0.238
153.375,-1.125,0.2191
153.625,-1.125,0.2272
153.875,-1.125,0.2251
154.125,-1.125,0.2099
154.375,-1.125,0.2184
154.625,-1.125,0.1893
154.875,-1.125,0.1693
155.125,-1.125,0.1625
155.375,-1.125,0.1618
155.625,-1.125,0.1728
155.875,-1.125,0.1725
156.125,-1.125,0.1499
156.375,-1.125,0.1576
156.625,-1.125,0.1315
156.875,-1.125,0.1289
157.125,-1.125,0.14
157.375,-1.125,0.1508
157.625,-1.125,0.1347
157.875,-1.125,0.1216
158.125,-1.125,0.1019
158.375,-1.125,0.1084
158.625,-1.125,0.1178
158.875,-1.125,0.107
159.125,-1.125,0.0808
159.375,-1.125,0.0728
159.625,-1.125,0.0925
159.875,-1.125,0.1009
160.125,-1.125,0.12
160.375,-1.125,0.1117
160.625,-1.125,0.0968
160.875,-1.125,0.0947
161.125,-1.125,0.081
161.375,-1.125,0.0854
161.625,-1.125,0.0301
161.875,-1.125,-0.0163
162.125,-1.125,-0.0605
162.375,-1.125,-0.0739
162.625,-1.125,-0.1071
162.875,-1.125,-0.1339
163.125,-1.125,-0.1395
163.375,-1.125,-0.1215
163.625,-1.125,-0.1021
163.875,-1.125,-0.1026
164.125,-1.125,-0.1131
164.375,-1.125,-0.1202
164.625,-1.125,-0.133
164.875,-1.125,-0.1376
165.125,-1.125,-0.1588
165.375,-1.125,-0.2017
165.625,-1.125,-0.2231
165.875,-1.125,-0.2506
166.125,-1.125,-0.2819
166.375,-1.125,-0.2889
166.625,-1.125,-0.3009
166.875,-1.125,-0.3386
167.125,-1.125,-0.3534
167.375,-1.125,-0.3623
167.625,-1.125,-0.385
167.875,-1.125,-0.4016
168.125,-1.125,-0.401
168.375,-1.125,-0.4036
168.625,-1.125,-0.4295
168.875,-1.125,-0.4622
169.125,-1.125,-0.5397
169.375,-1.125,-0.626
169.625,-1.125,-0.7001
169.875,-1.125,-0.7267
170.125,-1.125,-0.7124
170.375,-1.125,-0.7069
170.625,-1.125,-0.72
170.875,-1.125,-0.7266
171.125,-1.125,-0.7434
171.375,-1.125,-0.7695
171.625,-1.125,-0.8079
171.875,-1.125,-0.7989
172.125,-1.125,-0.7608
172.375,-1.125,-0.7069
172.625,-1.125,-0.7299
172.875,-1.125,-0.7644
173.125,-1.125,-0.7903
173.375,-1.125,-0.8195
173.625,-1.125,-0.8563
173.875,-1.125,-0.8681
174.125,-1.125,-0.8829
174.375,-1.125,-0.9081
174.625,-1.125,-0.9164
174.875,-1.125,-0.96
175.125,-1.125,-1.0182
175.375,-1.125,-1.0373
175.625,-1.125,-1.0487
175.875,-1.125,-1.0189
176.125,-1.125,-0.9947
176.375,-1.125,-0.9723
176.625,-1.125,-0.9737
176.875,-1.125,-0.9706
177.125,-1.125,-0.9779
177.375,-1.125,-0.9941
177.625,-1.125,-1.0187
177.875,-1.125,-1.0374
178.125,-1.125,-1.0542
178.375,-1.125,-1.0474
178.625,-1.125,-1.0379
178.875,-1.125,-1.0435
179.125,-1.125,-1.0474
179.375,-1.125,-1.0386
179.625,-1.125,-1.0343
135.125,-0.875,0.5858
135.375,-0.875,0.5908
135.625,-0.875,0.5653
135.875,-0.875,0.493
136.125,-0.875,0.4106
136.375,-0.875,0.3441
136.625,-0.875,0.3117
136.875,-0.875,0.2343
137.125,-0.875,0.1657
137.375,-0.875,0.1845
137.625,-0.875,0.2229
137.875,-0.875,0.2579
138.125,-0.875,0.2845
138.375,-0.875,0.2926
138.625,-0.875,0.2698
138.875,-0.875,0.2576
139.125,-0.875,0.3175
139.375,-0.875,0.3546
139.625,-0.875,0.3705
139.875,-0.875,0.3753
140.125,-0.875,0.3944
140.375,-0.875,0.3817
140.625,-0.875,0.3236
140.875,-0.875,0.247
141.125,-0.875,0.204
141.375,-0.875,0.1959
141.625,-0.875,0.2415
141.875,-0.875,0.2967
142.125,-0.875,0.2777
142.375,-0.875,0.1991
142.625,-0.875,0.163
142.875,-0.875,0.1518
143.125,-0.875,0.1428
143.375,-0.875,0.1518
143.625,-0.875,0.2041
143.875,-0.875,0.2253
144.125,-0.875,0.1826
144.375,-0.875,0.1957
144.625,-0.875,0.2205
144.875,-0.875,0.1761
145.125,-0.875,0.1291
145.375,-0.875,0.1115
145.625,-0.875,0.1556
145.875,-0.875,0.2197
146.125,-0.875,0.2252
146.375,-0.875,0.2152
146.625,-0.875,0.2415
146.875,-0.875,0.2487
147.125,-0.875,0.2271
147.375,-0.875,0.2131
147.625,-0.875,0.2191
147.875,-0.875,0.2451
148.125,-0.875,0.2635
148.375,-0.875,0.2936
148.625,-0.875,0.2885
148.875,-0.875,0.239
149.125,-0.875,0.2228
149.375,-0.875,0.1892
149.625,-0.875,0.167
149.875,-0.875,0.2095
150.125,-0.875,0.2253
150.375,-0.875,0.251
150.625,-0.875,0.2754
150.875,-0.875,0.2518
151.125,-0.875,0.1902
151.375,-0.875,0.1479
151.625,-0.875,0.0745
151.875,-0.875,0.0914
152.125,-0.875,0.1325
152.375,-0.875,0.1631
152.625,-0.875,0.1894
152.875,-0.875,0.2243
153.125,-0.875,0.2134
153.375,-0.875,0.2011
153.625,-0.875,0.1999
153.875,-0.875,0.2098
154.125,-0.875,0.2089
154.375,-0.875,0.2161
154.625,-0.875,0.2103
154.875,-0.875,0.2045
155.125,-0.875,0.2196
155.375,-0.875,0.1883
155.625,-0.875,0.1727
155.875,-0.875,0.1436
156.125,-0.875,0.1202
156.375,-0.875,0.1451
156.625,-0.875,0.1492
156.875,-0.875,0.149
157.125,-0.875,0.1512
157.375,-0.875,0.1436
157.625,-0.875,0.1251
157.875,-0.875,0.0978
158.125,-0.875,0.0719
158.375,-0.875,0.0831
158.625,-0.875,0.0826
158.875,-0.875,0.0876
159.125,-0.875,0.0953
159.375,-0.875,0.1188
159.625,-0.875,0.1505
159.875,-0.875,0.158
160.125,-0.875,0.1609
