lon,lat,sst_anomaly
157.625,-24.375,0.4782
157.875,-24.375,0.5078
158.125,-24.375,0.5407
158.375,-24.375,0.5643
158.625,-24.375,0.6133
158.875,-24.375,0.6543
159.125,-24.375,0.6839
159.375,-24.375,0.6652
159.625,-24.375,0.6187
159.875,-24.375,0.5324
160.125,-24.375,0.4273
160.375,-24.375,0.3205
160.625,-24.375,0.2395
160.875,-24.375,0.1833
161.125,-24.375,0.1831
161.375,-24.375,0.2221
161.625,-24.375,0.2674
161.875,-24.375,0.2478
162.125,-24.375,0.1711
162.375,-24.375,0.0824
162.625,-24.375,0.0082
162.875,-24.375,-0.034
163.125,-24.375,-0.069
163.375,-24.375,-0.15
163.625,-24.375,-0.241
163.875,-24.375,-0.325
164.125,-24.375,-0.3601
164.375,-24.375,-0.3495
164.625,-24.375,-0.3228
164.875,-24.375,-0.3074
165.125,-24.375,-0.3126
165.375,-24.375,-0.3156
165.625,-24.375,-0.2873
165.875,-24.375,-0.2483
166.125,-24.375,-0.2291
166.375,-24.375,-0.1968
166.625,-24.375,-0.1116
166.875,-24.375,0.0361
167.125,-24.375,0.2223
167.375,-24.375,0.4228
167.625,-24.375,0.5295
167.875,-24.375,0.4994
168.125,-24.375,0.3956
168.375,-24.375,0.2972
168.625,-24.375,0.2718
168.875,-24.375,0.303
169.125,-24.375,0.2925
169.375,-24.375,0.1623
169.625,-24.375,-0.0395
169.875,-24.375,-0.2238
170.125,-24.375,-0.3528
170.375,-24.375,-0.424
170.625,-24.375,-0.4389
170.875,-24.375,-0.413
171.125,-24.375,-0.3632
171.375,-24.375,-0.2829
171.625,-24.375,-0.1829
171.875,-24.375,-0.0702
172.125,-24.375,0.0529
172.375,-24.375,0.1822
172.625,-24.375,0.2373
172.875,-24.375,0.2552
173.125,-24.375,0.2257
173.375,-24.375,0.1626
173.625,-24.375,0.0691
173.875,-24.375,-0.0576
174.125,-24.375,-0.1703
174.375,-24.375,-0.2079
174.625,-24.375,-0.2015
174.875,-24.375,-0.1955
175.125,-24.375,-0.2439
175.375,-24.375,-0.2965
175.625,-24.375,-0.3466
175.875,-24.375,-0.381
176.125,-24.375,-0.4102
176.375,-24.375,-0.4431
176.625,-24.375,-0.4979
176.875,-24.375,-0.5252
177.125,-24.375,-0.454
177.375,-24.375,-0.302
177.625,-24.375,-0.1048
177.875,-24.375,0.0903
178.125,-24.375,0.224
178.375,-24.375,0.3183
178.625,-24.375,0.3381
178.875,-24.375,0.2686
179.125,-24.375,0.1377
179.375,-24.375,-0.0063
179.625,-24.375,-0.1021
135.125,-24.125,
135.375,-24.125,
135.625,-24.125,
135.875,-24.125,
136.125,-24.125,
136.375,-24.125,
136.625,-24.125,
136.875,-24.125,
137.125,-24.125,
137.375,-24.125,
137.625,-24.125,
137.875,-24.125,
138.125,-24.125,
138.375,-24.125,
138.625,-24.125,
138.875,-24.125,
139.125,-24.125,
139.375,-24.125,
139.625,-24.125,
139.875,-24.125,
140.125,-24.125,
140.375,-24.125,
140.625,-24.125,
140.875,-24.125,
141.125,-24.125,
141.375,-24.125,
141.625,-24.125,
141.875,-24.125,
142.125,-24.125,
142.375,-24.125,
142.625,-24.125,
142.875,-24.125,
143.125,-24.125,
143.375,-24.125,
143.625,-24.125,
143.875,-24.125,
144.125,-24.125,
144.375,-24.125,
144.625,-24.125,
144.875,-24.125,
145.125,-24.125,
145.375,-24.125,
145.625,-24.125,
145.875,-24.125,
146.125,-24.125,
146.375,-24.125,
146.625,-24.125,
146.875,-24.125,
147.125,-24.125,
147.375,-24.125,
147.625,-24.125,
147.875,-24.125,
148.125,-24.125,
148.375,-24.125,
148.625,-24.125,
148.875,-24.125,
149.125,-24.125,
149.375,-24.125,
149.625,-24.125,
149.875,-24.125,
150.125,-24.125,
150.375,-24.125,
150.625,-24.125,
150.875,-24.125,
151.125,-24.125,
151.375,-24.125,
151.625,-24.125,
151.875,-24.125,0.2877
152.125,-24.125,0.2716
152.375,-24.125,0.2488
152.625,-24.125,0.2522
152.875,-24.125,0.2999
153.125,-24.125,0.3626
153.375,-24.125,0.4029
153.625,-24.125,0.4029
153.875,-24.125,0.3671
154.125,-24.125,0.326
154.375,-24.125,0.3013
154.625,-24.125,0.2958
154.875,-24.125,0.3438
155.125,-24.125,0.4296
155.375,-24.125,0.5327
155.625,-24.125,0.6074
155.875,-24.125,0.65
156.125,-24.125,0.6588
156.375,-24.125,0.658
156.625,-24.125,0.643
156.875,-24.125,0.625
157.125,-24.125,0.5835
157.375,-24.125,0.5331
157.625,-24.125,0.4822
157.875,-24.125,0.4558
158.125,-24.125,0.4485
158.375,-24.125,0.4589
158.625,-24.125,0.4977
158.875,-24.125,0.5411
159.125,-24.125,0.596
159.375,-24.125,0.6208
159.625,-24.125,0.6037
159.875,-24.125,0.5579
160.125,-24.125,0.4834
160.375,-24.125,0.3734
160.625,-24.125,0.2643
160.875,-24.125,0.1779
161.125,-24.125,0.1595
161.375,-24.125,0.1823
161.625,-24.125,0.2175
161.875,-24.125,0.2185
162.125,-24.125,0.1619
162.375,-24.125,0.055
162.625,-24.125,-0.0461
162.875,-24.125,-0.109
163.125,-24.125,-0.1418
163.375,-24.125,-0.1856
163.625,-24.125,-0.242
163.875,-24.125,-0.309
164.125,-24.125,-0.3599
164.375,-24.125,-0.3673
164.625,-24.125,-0.3583
164.875,-24.125,-0.3417
165.125,-24.125,-0.3233
165.375,-24.125,-0.2911
165.625,-24.125,-0.2565
165.875,-24.125,-0.2231
166.125,-24.125,-0.2089
166.375,-24.125,-0.1917
166.625,-24.125,-0.1271
166.875,-24.125,0.0
167.125,-24.125,0.1669
167.375,-24.125,0.3693
167.625,-24.125,0.5122
167.875,-24.125,0.5255
168.125,-24.125,0.4199
168.375,-24.125,0.2763
168.625,-24.125,0.1948
168.875,-24.125,0.1806
169.125,-24.125,0.1787
169.375,-24.125,0.0661
169.625,-24.125,-0.1181
169.875,-24.125,-0.2942
170.125,-24.125,-0.4032
170.375,-24.125,-0.4386
170.625,-24.125,-0.4243
170.875,-24.125,-0.3603
171.125,-24.125,-0.2983
171.375,-24.125,-0.2297
171.625,-24.125,-0.1531
171.875,-24.125,-0.0658
172.125,-24.125,0.0246
172.375,-24.125,0.1314
172.625,-24.125,0.1639
172.875,-24.125,0.1784
173.125,-24.125,0.1712
173.375,-24.125,0.1396
173.625,-24.125,0.0919
173.875,-24.125,0.011
174.125,-24.125,-0.0451
174.375,-24.125,-0.0299
174.625,-24.125,-0.0073
174.875,-24.125,-0.033
175.125,-24.125,-0.1665
175.375,-24.125,-0.2895
175.625,-24.125,-0.3776
175.875,-24.125,-0.3932
176.125,-24.125,-0.4102
176.375,-24.125,-0.4486
176.625,-24.125,-0.535
176.875,-24.125,-0.6024
177.125,-24.125,-0.565
177.375,-24.125,-0.4166
177.625,-24.125,-0.2025
177.875,-24.125,0.0082
178.125,-24.125,0.1702
178.375,-24.125,0.2649
178.625,-24.125,0.2775
178.875,-24.125,0.2013
179.125,-24.125,0.0718
179.375,-24.125,-0.0597
179.625,-24.125,-0.1414
135.125,-23.875,
135.375,-23.875,
135.625,-23.875,
135.875,-23.875,
136.125,-23.875,
136.375,-23.875,
136.625,-23.875,
136.875,-23.875,
137.125,-23.875,
137.375,-23.875,
137.625,-23.875,
137.875,-23.875,
138.125,-23.875,
138.375,-23.875,
138.625,-23.875,
138.875,-23.875,
139.125,-23.875,
139.375,-23.875,
139.625,-23.875,
139.875,-23.875,
140.125,-23.875,
140.375,-23.875,
140.625,-23.875,
140.875,-23.875,
141.125,-23.875,
141.375,-23.875,
141.625,-23.875,
141.875,-23.875,
142.125,-23.875,
142.375,-23.875,
142.625,-23.875,
142.875,-23.875,
143.125,-23.875,
143.375,-23.875,
143.625,-23.875,
143.875,-23.875,
144.125,-23.875,
144.375,-23.875,
144.625,-23.875,
144.875,-23.875,
145.125,-23.875,
145.375,-23.875,
145.625,-23.875,
145.875,-23.875,
146.125,-23.875,
146.375,-23.875,
146.625,-23.875,
146.875,-23.875,
147.125,-23.875,
147.375,-23.875,
147.625,-23.875,
147.875,-23.875,
148.125,-23.875,
148.375,-23.875,
148.625,-23.875,
148.875,-23.875,
149.125,-23.875,
149.375,-23.875,
149.625,-23.875,
149.875,-23.875,
150.125,-23.875,
150.375,-23.875,
150.625,-23.875,
150.875,-23.875,
151.125,-23.875,
151.375,-23.875,0.4597
151.625,-23.875,0.3436
151.875,-23.875,0.2183
152.125,-23.875,0.1571
152.375,-23.875,0.1511
152.625,-23.875,0.1868
152.875,-23.875,0.2696
153.125,-23.875,0.3627
153.375,-23.875,0.4088
153.625,-23.875,0.3732
153.875,-23.875,0.303
154.125,-23.875,0.2514
154.375,-23.875,0.2184
154.625,-23.875,0.2133
154.875,-23.875,0.245
155.125,-23.875,0.3233
155.375,-23.875,0.4199
155.625,-23.875,0.5154
155.875,-23.875,0.593
156.125,-23.875,0.6455
156.375,-23.875,0.6976
156.625,-23.875,0.7268
156.875,-23.875,0.7101
157.125,-23.875,0.6311
157.375,-23.875,0.5253
157.625,-23.875,0.4298
157.875,-23.875,0.3487
158.125,-23.875,0.3154
158.375,-23.875,0.3342
158.625,-23.875,0.3941
158.875,-23.875,0.4588
159.125,-23.875,0.5265
159.375,-23.875,0.5746
159.625,-23.875,0.584
159.875,-23.875,0.5547
160.125,-23.875,0.4997
160.375,-23.875,0.41
160.625,-23.875,0.299
160.875,-23.875,0.2044
161.125,-23.875,0.1693
161.375,-23.875,0.1685
161.625,-23.875,0.2044
161.875,-23.875,0.2207
162.125,-23.875,0.1801
162.375,-23.875,0.0713
162.625,-23.875,-0.044
162.875,-23.875,-0.1308
163.125,-23.875,-0.169
163.375,-23.875,-0.1762
163.625,-23.875,-0.1823
163.875,-23.875,-0.2334
164.125,-23.875,-0.3119
164.375,-23.875,-0.3688
164.625,-23.875,-0.3869
164.875,-23.875,-0.3696
165.125,-23.875,-0.3234
165.375,-23.875,-0.2507
165.625,-23.875,-0.2027
165.875,-23.875,-0.1688
166.125,-23.875,-0.139
166.375,-23.875,-0.1173
166.625,-23.875,-0.0625
166.875,-23.875,0.031
167.125,-23.875,0.1518
167.375,-23.875,0.3236
167.625,-23.875,0.4888
167.875,-23.875,0.5362
168.125,-23.875,0.4406
168.375,-23.875,0.2435
168.625,-23.875,0.0967
168.875,-23.875,0.0365
169.125,-23.875,0.0153
169.375,-23.875,-0.0793
169.625,-23.875,-0.2286
169.875,-23.875,-0.3698
170.125,-23.875,-0.4467
170.375,-23.875,-0.4547
170.625,-23.875,-0.4165
170.875,-23.875,-0.3285
171.125,-23.875,-0.2414
171.375,-23.875,-0.1752
171.625,-23.875,-0.1017
171.875,-23.875,-0.0333
172.125,-23.875,0.0319
172.375,-23.875,0.0905
172.625,-23.875,0.0976
172.875,-23.875,0.094
173.125,-23.875,0.0913
173.375,-23.875,0.0853
173.625,-23.875,0.0881
173.875,-23.875,0.088
174.125,-23.875,0.1014
174.375,-23.875,0.1847
174.625,-23.875,0.2217
174.875,-23.875,0.1422
175.125,-23.875,-0.0973
175.375,-23.875,-0.3129
175.625,-23.875,-0.4491
175.875,-23.875,-0.4508
176.125,-23.875,-0.4401
176.375,-23.875,-0.4716
176.625,-23.875,-0.5488
176.875,-23.875,-0.6352
177.125,-23.875,-0.6259
177.375,-23.875,-0.4867
177.625,-23.875,-0.2724
177.875,-23.875,-0.0608
178.125,-23.875,0.0955
178.375,-23.875,0.1952
178.625,-23.875,0.216
178.875,-23.875,0.1643
179.125,-23.875,0.0451
179.375,-23.875,-0.0822
179.625,-23.875,-0.1772
135.125,-23.625,
135.375,-23.625,
135.625,-23.625,
135.875,-23.625,
136.125,-23.625,
136.375,-23.625,
136.625,-23.625,
136.875,-23.625,
137.125,-23.625,
137.375,-23.625,
137.625,-23.625,
137.875,-23.625,
138.125,-23.625,
138.375,-23.625,
138.625,-23.625,
138.875,-23.625,
139.125,-23.625,
139.375,-23.625,
139.625,-23.625,
139.875,-23.625,
140.125,-23.625,
140.375,-23.625,
140.625,-23.625,
140.875,-23.625,
141.125,-23.625,
141.375,-23.625,
141.625,-23.625,
141.875,-23.625,
142.125,-23.625,
142.375,-23.625,
142.625,-23.625,
142.875,-23.625,
143.125,-23.625,
143.375,-23.625,
143.625,-23.625,
143.875,-23.625,
144.125,-23.625,
144.375,-23.625,
144.625,-23.625,
144.875,-23.625,
145.125,-23.625,
145.375,-23.625,
145.625,-23.625,
145.875,-23.625,
146.125,-23.625,
146.375,-23.625,
146.625,-23.625,
146.875,-23.625,
147.125,-23.625,
147.375,-23.625,
147.625,-23.625,
147.875,-23.625,
148.125,-23.625,
148.375,-23.625,
148.625,-23.625,
148.875,-23.625,
149.125,-23.625,
149.375,-23.625,
149.625,-23.625,
149.875,-23.625,
150.125,-23.625,
150.375,-23.625,
150.625,-23.625,
150.875,-23.625,
151.125,-23.625,
151.375,-23.625,0.3599
151.625,-23.625,0.2368
151.875,-23.625,0.1142
152.125,-23.625,0.0808
152.375,-23.625,0.1127
152.625,-23.625,0.1716
152.875,-23.625,0.272
153.125,-23.625,0.3703
153.375,-23.625,0.3962
153.625,-23.625,0.3422
153.875,-23.625,0.2605
154.125,-23.625,0.2009
154.375,-23.625,0.1851
154.625,-23.625,0.1923
154.875,-23.625,0.2241
155.125,-23.625,0.2913
155.375,-23.625,0.3425
155.625,-23.625,0.4013
155.875,-23.625,0.4696
156.125,-23.625,0.5426
156.375,-23.625,0.6299
156.625,-23.625,0.7023
156.875,-23.625,0.7028
157.125,-23.625,0.6119
157.375,-23.625,0.4758
157.625,-23.625,0.3485
157.875,-23.625,0.2478
158.125,-23.625,0.1911
158.375,-23.625,0.2275
158.625,-23.625,0.3066
158.875,-23.625,0.3922
159.125,-23.625,0.4789
159.375,-23.625,0.5239
159.625,-23.625,0.5366
159.875,-23.625,0.52
160.125,-23.625,0.481
160.375,-23.625,0.4177
160.625,-23.625,0.3226
160.875,-23.625,0.2301
161.125,-23.625,0.1749
161.375,-23.625,0.1717
161.625,-23.625,0.2135
161.875,-23.625,0.2513
162.125,-23.625,0.2352
162.375,-23.625,0.1471
162.625,-23.625,0.0199
162.875,-23.625,-0.0821
163.125,-23.625,-0.1194
163.375,-23.625,-0.1053
163.625,-23.625,-0.0908
163.875,-23.625,-0.1426
164.125,-23.625,-0.2506
164.375,-23.625,-0.3643
164.625,-23.625,-0.4145
164.875,-23.625,-0.3991
165.125,-23.625,-0.3187
165.375,-23.625,-0.2
165.625,-23.625,-0.1211
165.875,-23.625,-0.0926
166.125,-23.625,-0.0691
166.375,-23.625,-0.0475
166.625,-23.625,-0.0045
166.875,-23.625,0.0355
167.125,-23.625,0.1081
167.375,-23.625,0.252
167.625,-23.625,0.4312
167.875,-23.625,0.5168
168.125,-23.625,0.4341
168.375,-23.625,0.2128
168.625,-23.625,0.0094
168.875,-23.625,-0.1014
169.125,-23.625,-0.1568
169.375,-23.625,-0.2319
169.625,-23.625,-0.341
169.875,-23.625,-0.4178
170.125,-23.625,-0.4487
170.375,-23.625,-0.4245
170.625,-23.625,-0.3666
170.875,-23.625,-0.2739
171.125,-23.625,-0.1632
171.375,-23.625,-0.0984
171.625,-23.625,-0.0381
171.875,-23.625,0.0176
172.125,-23.625,0.0759
172.375,-23.625,0.1185
172.625,-23.625,0.0904
172.875,-23.625,0.0546
173.125,-23.625,0.024
173.375,-23.625,0.0309
173.625,-23.625,0.0804
173.875,-23.625,0.1419
174.125,-23.625,0.2151
174.375,-23.625,0.3428
174.625,-23.625,0.3668
174.875,-23.625,0.2316
175.125,-23.625,-0.0709
175.375,-23.625,-0.3524
175.625,-23.625,-0.5397
175.875,-23.625,-0.5463
176.125,-23.625,-0.5113
176.375,-23.625,-0.5029
176.625,-23.625,-0.5696
176.875,-23.625,-0.6446
177.125,-23.625,-0.6462
177.375,-23.625,-0.5273
177.625,-23.625,-0.3247
177.875,-23.625,-0.1185
178.125,-23.625,0.0364
178.375,-23.625,0.1526
178.625,-23.625,0.1905
178.875,-23.625,0.1563
179.125,-23.625,0.0524
179.375,-23.625,-0.0754
179.625,-23.625,-0.1813
135.125,-23.375,
135.375,-23.375,
135.625,-23.375,
135.875,-23.375,
136.125,-23.375,
136.375,-23.375,
136.625,-23.375,
136.875,-23.375,
137.125,-23.375,
137.375,-23.375,
137.625,-23.375,
137.875,-23.375,
138.125,-23.375,
138.375,-23.375,
138.625,-23.375,
138.875,-23.375,
139.125,-23.375,
139.375,-23.375,
139.625,-23.375,
139.875,-23.375,
140.125,-23.375,
140.375,-23.375,
140.625,-23.375,
140.875,-23.375,
141.125,-23.375,
141.375,-23.375,
141.625,-23.375,
141.875,-23.375,
142.125,-23.375,
142.375,-23.375,
142.625,-23.375,
142.875,-23.375,
143.125,-23.375,
143.375,-23.375,
143.625,-23.375,
143.875,-23.375,
144.125,-23.375,
